id,hf_split,reference_text_raw,reference_text_alt_raw,pred_text_raw,reference_text_clean,pred_text_clean,latency_sec,detected_language,language_probability,sampling_rate,status
1735,test,peneliti dari universitas princeton di amerika serikat dan universitas uppsala di swedia melaporkan bahwa spesies baru berevolusi dalam dua generasi saja sebelumnya proses ini diyakini berlangsung lebih lama hal ini disebabkan adanya pembiakan finch darwin endemik geospiza fortes dan finch kaktus imigran geospiza conirostris,"Peneliti dari Universitas Princeton di Amerika Serikat dan Universitas Uppsala di Swedia melaporkan bahwa spesies baru berevolusi dalam dua generasi saja. Sebelumnya proses ini diyakini berlangsung lebih lama. Hal ini disebabkan adanya pembiakan finch Darwin endemik, Geospiza fortes, dan finch kaktus imigran, Geospiza conirostris.",Peneliti dari Universitas Princeton di Amerika Serikat dan Universitas Opsala di Swedia melaporkan bahwa spesies baru berevolusi dalam dua generasi saja.,peneliti dari universitas princeton di amerika serikat dan universitas uppsala di swedia melaporkan bahwa spesies baru berevolusi dalam dua generasi saja sebelumnya proses ini diyakini berlangsung lebih lama hal ini disebabkan adanya pembiakan finch darwin endemik geospiza fortes dan finch kaktus imigran geospiza conirostris,peneliti dari universitas princeton di amerika serikat dan universitas opsala di swedia melaporkan bahwa spesies baru berevolusi dalam dua generasi saja,0.5278761386871338,id,1,16000,ok
1844,test,permukaan bulan tersusun dari bebatuan dan debu lapisan terluar bulan dinamakan kerak,Permukaan Bulan tersusun dari bebatuan dan debu. Lapisan terluar Bulan dinamakan kerak.,Permukaan bulan tersusun dari bebatuan dan debu. Lapisan terluar bulan dinamakan kerak.,permukaan bulan tersusun dari bebatuan dan debu lapisan terluar bulan dinamakan kerak,permukaan bulan tersusun dari bebatuan dan debu lapisan terluar bulan dinamakan kerak,0.46578335762023926,id,1,16000,ok
1691,test,di sejumlah rute perusahaan yang lebih besar memiliki pesawat sendiri tetapi terjadi masalah di rute lain dan perusahaan yang lebih kecil,"Di sejumlah rute, perusahaan yang lebih besar memiliki pesawat sendiri, tetapi terjadi masalah di rute lain dan perusahaan yang lebih kecil.","Di sejumlah rute, perusahaan yang lebih besar memiliki pesawat sendiri, tetapi terjadi masalah di rute lain dan perusahaan yang lebih kecil.",di sejumlah rute perusahaan yang lebih besar memiliki pesawat sendiri tetapi terjadi masalah di rute lain dan perusahaan yang lebih kecil,di sejumlah rute perusahaan yang lebih besar memiliki pesawat sendiri tetapi terjadi masalah di rute lain dan perusahaan yang lebih kecil,0.382274866104126,id,1,16000,ok
1951,test,pada tahun 2002 goma dihancurkan oleh lava dari gunung api nyiragongo yang mengubur sebagian besar jalan kota terutama pusat kota,"Pada tahun 2002, Goma dihancurkan oleh lava dari gunung api Nyiragongo yang mengubur sebagian besar jalan kota, terutama pusat kota.","Pada tahun 2002, Goma dihancurkan oleh lafa dari Gunung Api Nyira Gunungu, yang mengubur sebagian besar jalan kota terutama pusat kota.",pada tahun 2002 goma dihancurkan oleh lava dari gunung api nyiragongo yang mengubur sebagian besar jalan kota terutama pusat kota,pada tahun 2002 goma dihancurkan oleh lafa dari gunung api nyira gunungu yang mengubur sebagian besar jalan kota terutama pusat kota,0.3783719539642334,id,1,16000,ok
1817,test,zona schengen bagaimanapun cara kerjanya sama seperti satu negara dalam hal ini,"Zona Schengen, bagaimanapun, cara kerjanya sama seperti satu negara dalam hal ini.","Zunashengan, bagaimanapun, cara kerjanya sama seperti satu negara dalam hal ini.",zona schengen bagaimanapun cara kerjanya sama seperti satu negara dalam hal ini,zunashengan bagaimanapun cara kerjanya sama seperti satu negara dalam hal ini,0.3667011260986328,id,1,16000,ok
1792,test,ini disebut ph kimiawi anda bisa membuat indikator dengan memakai jus kubis merah,Ini disebut pH kimiawi. Anda bisa membuat indikator dengan memakai jus kubis merah.,"Ini disebut PH kimiawi, Anda bisa membuat indikator dengan memakai jus kubis merah.",ini disebut ph kimiawi anda bisa membuat indikator dengan memakai jus kubis merah,ini disebut ph kimiawi anda bisa membuat indikator dengan memakai jus kubis merah,0.3686070442199707,id,1,16000,ok
1872,test,selama perjuangan kemerdekaan yang dikelola oleh gerakan mau pertemuan damai di kota berujung pada pembunuhan pimpinan penting tupua tamasese lealofi iii,"Selama perjuangan kemerdekaan yang dikelola oleh gerakan Mau, pertemuan damai di kota berujung pada pembunuhan pimpinan penting: Tupua Tamasese Lealofi III.","Selama perjuangan kemerdekaan yang dikelola oleh Gerakan Mahu, pertemuan damai di kota berujung pada pembunuhan pimpinan penting, Tupua Tamasese Lealovi tiga.",selama perjuangan kemerdekaan yang dikelola oleh gerakan mau pertemuan damai di kota berujung pada pembunuhan pimpinan penting tupua tamasese lealofi iii,selama perjuangan kemerdekaan yang dikelola oleh gerakan mahu pertemuan damai di kota berujung pada pembunuhan pimpinan penting tupua tamasese lealovi tiga,0.4099154472351074,id,1,16000,ok
1793,test,jika anda tidak terbiasa mengemudi di jalan pedesaan waspadalah banyak terdapat tanjakan curam jalan sempit serta tikungan tajam,"Jika Anda tidak terbiasa mengemudi di jalan pedesaan, waspadalah: banyak terdapat tanjakan curam, jalan sempit, serta tikungan tajam.","Jika Anda tidak terbiasa mengumpul di jalan pedesaan, waspadalah, banyak terdapat petanjangan curam, jalan sempit, serta punggungan tacam.",jika anda tidak terbiasa mengemudi di jalan pedesaan waspadalah banyak terdapat tanjakan curam jalan sempit serta tikungan tajam,jika anda tidak terbiasa mengumpul di jalan pedesaan waspadalah banyak terdapat petanjangan curam jalan sempit serta punggungan tacam,0.43742966651916504,id,1,16000,ok
1895,test,seiring dengan semakin sedikitnya minat akan pengetahuan yunani barat mendapati bahwa mereka tercerabut dari akar filosofi dan sains yunani,"Seiring dengan semakin sedikitnya minat akan pengetahuan Yunani, Barat mendapati bahwa mereka tercerabut dari akar filosofi dan sains Yunani.","Seiring dengan semakin sedikitnya minat akan pengetahuan Yunani, Barat mendapati bahwa mereka tercerabut dari akar filosofi dan sains Yunani.",seiring dengan semakin sedikitnya minat akan pengetahuan yunani barat mendapati bahwa mereka tercerabut dari akar filosofi dan sains yunani,seiring dengan semakin sedikitnya minat akan pengetahuan yunani barat mendapati bahwa mereka tercerabut dari akar filosofi dan sains yunani,0.5701866149902344,id,1,16000,ok
1871,test,di iklim hangat timur tengah rumah tidak begitu penting,"Di iklim hangat Timur Tengah, rumah tidak begitu penting.","Di iklim hangat Timur Tengah, rumah tidak begitu penting.",di iklim hangat timur tengah rumah tidak begitu penting,di iklim hangat timur tengah rumah tidak begitu penting,0.4258897304534912,id,1,16000,ok
1691,test,di sejumlah rute perusahaan yang lebih besar memiliki pesawat sendiri tetapi terjadi masalah di rute lain dan perusahaan yang lebih kecil,"Di sejumlah rute, perusahaan yang lebih besar memiliki pesawat sendiri, tetapi terjadi masalah di rute lain dan perusahaan yang lebih kecil.","Di sejumlah rute, perusahaan yang lebih besar menggunakan pesawat sendiri, tetapi terjadi masalah di rute lain dan perusahaan yang lebih kecil.",di sejumlah rute perusahaan yang lebih besar memiliki pesawat sendiri tetapi terjadi masalah di rute lain dan perusahaan yang lebih kecil,di sejumlah rute perusahaan yang lebih besar menggunakan pesawat sendiri tetapi terjadi masalah di rute lain dan perusahaan yang lebih kecil,0.4884474277496338,id,1,16000,ok
1862,test,nextgen adalah sistem yang diklaim faa akan memungkinkan pesawat udara terbang dengan rute yang lebih pendek dan menghemat jutaan galon bahan bakar setiap tahunnya serta mengurangi emisi karbon,"NextGen adalah sistem yang diklaim FAA akan memungkinkan pesawat udara terbang dengan rute yang lebih pendek, dan menghemat jutaan galon bahan bakar setiap tahunnya, serta mengurangi emisi karbon.","NextGen adalah sistem yang diklaim FAA akan memungkinkan pesawat udara terbang dengan ruta yang lebih pendek dan menghemat jutaan di dalam bahan bakar setiap tahunnya, serta mengurangi emisi karbon.",nextgen adalah sistem yang diklaim faa akan memungkinkan pesawat udara terbang dengan rute yang lebih pendek dan menghemat jutaan galon bahan bakar setiap tahunnya serta mengurangi emisi karbon,nextgen adalah sistem yang diklaim faa akan memungkinkan pesawat udara terbang dengan ruta yang lebih pendek dan menghemat jutaan di dalam bahan bakar setiap tahunnya serta mengurangi emisi karbon,0.3957040309906006,id,1,16000,ok
1762,test,penyakit dibawa oleh babi kemudian berpindah ke manusia lewat nyamuk,"Penyakit dibawa oleh babi, kemudian berpindah ke manusia lewat nyamuk.",Penyakit dibawa oleh babi kemudian berpindah ke manusia lewat nyamuk.,penyakit dibawa oleh babi kemudian berpindah ke manusia lewat nyamuk,penyakit dibawa oleh babi kemudian berpindah ke manusia lewat nyamuk,0.3606841564178467,id,1,16000,ok
1903,test,bila semua sumber daya yang tersedia digunakan secara efektif di seluruh departemen fungsional organisasi kreativitas dan kecerdikan dapat berlangsung,"Bila semua sumber daya yang tersedia digunakan secara efektif di seluruh departemen fungsional organisasi, kreativitas, dan kecerdikan dapat berlangsung.","Bila semua sumber daya yang tersedia digunakan secara efektif di seluruh departemen fungsional organisasi, kreativitas dan kecerdikan dapat berlangsung.",bila semua sumber daya yang tersedia digunakan secara efektif di seluruh departemen fungsional organisasi kreativitas dan kecerdikan dapat berlangsung,bila semua sumber daya yang tersedia digunakan secara efektif di seluruh departemen fungsional organisasi kreativitas dan kecerdikan dapat berlangsung,0.37958550453186035,id,1,16000,ok
1924,test,empat pemain ski di grup duduk putri gagal menyelesaikan giliran mereka sedangkan 45 dari total 117 pemain ski di giant slalom gagal meraih peringkat dalam lomba ini,"Empat pemain ski di grup duduk putri gagal menyelesaikan giliran mereka, sedangkan 45 dari total 117 pemain ski di Giant Slalom gagal meraih peringkat dalam lomba ini.","Empat pemain ski di grup tuduk putri gagal menyelesaikan giliran mereka, sidangkan 45 dari total 117 pemain ski di Giant Slalom gagal meraih peringkat dalam lomba ini.",empat pemain ski di grup duduk putri gagal menyelesaikan giliran mereka sedangkan 45 dari total 117 pemain ski di giant slalom gagal meraih peringkat dalam lomba ini,empat pemain ski di grup tuduk putri gagal menyelesaikan giliran mereka sidangkan 45 dari total 117 pemain ski di giant slalom gagal meraih peringkat dalam lomba ini,0.38263630867004395,id,1,16000,ok
1972,test,banyak orang tidak berpikir bahwa mereka adalah dinosaurus karena mereka memiliki bulu dan bisa terbang,Banyak orang tidak berpikir bahwa mereka adalah dinosaurus karena mereka memiliki bulu dan bisa terbang.,Banyak orang tidak berfikir bahwa mereka adalah dinosaurus karena mereka memiliki bulu dan bisa terbang.,banyak orang tidak berpikir bahwa mereka adalah dinosaurus karena mereka memiliki bulu dan bisa terbang,banyak orang tidak berfikir bahwa mereka adalah dinosaurus karena mereka memiliki bulu dan bisa terbang,0.45179080963134766,id,1,16000,ok
1706,test,gereja-gereja tradisional sering mengadakan malam paskah pada sabtu malam selama akhir pekan paskah jemaat gereja semacam ini sering spontan merayakan kebangkitan kristus saat tengah malam,Gereja-gereja tradisional sering mengadakan Malam Paskah pada Sabtu malam selama akhir pekan Paskah. Jemaat gereja semacam ini sering spontan merayakan kebangkitan Kristus saat tengah malam.,Gereja-gereja tradisional sering mengadakan malam pasca pada Sabtu malam selama akhir pekan pasca. Jumat gereja semacam ini sering spontan merayakan kebangkitan Kristus saat tengah malam.,gereja gereja tradisional sering mengadakan malam paskah pada sabtu malam selama akhir pekan paskah jemaat gereja semacam ini sering spontan merayakan kebangkitan kristus saat tengah malam,gereja gereja tradisional sering mengadakan malam pasca pada sabtu malam selama akhir pekan pasca jumat gereja semacam ini sering spontan merayakan kebangkitan kristus saat tengah malam,0.3934211730957031,id,1,16000,ok
1849,test,jika anda pernah menonton film national treasure anda mungkin berpikir peta harta karun ditulis di belakang deklarasi kemerdekaan,"Jika Anda pernah menonton film National Treasure, Anda mungkin berpikir peta harta karun ditulis di belakang Deklarasi Kemerdekaan.","Jika Anda pernah menonton film Nasional Treason, Anda mungkin berpikir peta harta kalun ditulis di belakang Deklarasi Kemerdekaan.",jika anda pernah menonton film national treasure anda mungkin berpikir peta harta karun ditulis di belakang deklarasi kemerdekaan,jika anda pernah menonton film nasional treason anda mungkin berpikir peta harta kalun ditulis di belakang deklarasi kemerdekaan,0.4011571407318115,id,1,16000,ok
1733,test,yang pertama dari 78 rekomendasi adalah inisiatif diplomatik baru harus diadakan sebelum akhir tahun untuk mengamankan perbatasan irak dari intervensi musuh dan menjalin ulang relasi diplomatik dengan tetangganya,Yang pertama dari 78 rekomendasi adalah inisiatif diplomatik baru harus diadakan sebelum akhir tahun untuk mengamankan perbatasan Irak dari intervensi musuh dan menjalin ulang relasi diplomatik dengan tetangganya.,Yang pertama dari 78 rekomendasi adalah inisiatif diplomatik baru harus diadakan sebelum akhir tahun untuk mengamankan perbatasan Irak dari intervensi musuh dan menjalin ulang relasi diplomatik dengan tetangganya.,yang pertama dari 78 rekomendasi adalah inisiatif diplomatik baru harus diadakan sebelum akhir tahun untuk mengamankan perbatasan irak dari intervensi musuh dan menjalin ulang relasi diplomatik dengan tetangganya,yang pertama dari 78 rekomendasi adalah inisiatif diplomatik baru harus diadakan sebelum akhir tahun untuk mengamankan perbatasan irak dari intervensi musuh dan menjalin ulang relasi diplomatik dengan tetangganya,0.5249578952789307,id,1,16000,ok
1777,test,ottawa merupakan ibu kota kanada yang menawan menggunakan dua bahasa dan menampilkan berbagai galeri seni dan museum yang memamerkan kanada dahulu dan sekarang,"Ottawa merupakan ibu kota Kanada yang menawan, menggunakan dua bahasa, dan menampilkan berbagai galeri seni dan museum yang memamerkan Kanada dahulu dan sekarang.","Otawa merupakan ibu kota Kanada yang menawan, menggunakan dua bahasa, dan menampilkan berbagai galeri seni dan museum yang memamerkan Kanada dahulu dan sekarang.",ottawa merupakan ibu kota kanada yang menawan menggunakan dua bahasa dan menampilkan berbagai galeri seni dan museum yang memamerkan kanada dahulu dan sekarang,otawa merupakan ibu kota kanada yang menawan menggunakan dua bahasa dan menampilkan berbagai galeri seni dan museum yang memamerkan kanada dahulu dan sekarang,0.4123101234436035,id,1,16000,ok
2007,test,u.s. corps of engineers memperkirakan bahwa curah hujan sebesar 6 inci ini mampu menerobos tanggul yang sudah rusak,U.S. Corps of Engineers memperkirakan bahwa curah hujan sebesar 6 inci ini mampu menerobos tanggul yang sudah rusak.,U.S. Corps of Engineers memperkirakan bahwa curah hujan sebesar 6 inci ini mampu menerobos tanggul yang sudah rusak.,u s corps of engineers memperkirakan bahwa curah hujan sebesar 6 inci ini mampu menerobos tanggul yang sudah rusak,u s corps of engineers memperkirakan bahwa curah hujan sebesar 6 inci ini mampu menerobos tanggul yang sudah rusak,0.39821290969848633,id,1,16000,ok
1901,test,walaupun kecerdasan buatan memiliki konotasi yang kuat dari fiksi ilmiah kecerdasan buatan membentuk cabang yang sangat penting dari ilmu komputer berurusan dengan tingkah laku pembelajaran dan adaptasi kecerdasan dalam mesin,"Walaupun Kecerdasan Buatan memiliki konotasi yang kuat dari fiksi ilmiah, Kecerdasan Buatan membentuk cabang yang sangat penting dari ilmu komputer, berurusan dengan tingkah laku, pembelajaran dan adaptasi kecerdasan dalam mesin.","Walaupun kecerdasan buatan memiliki konotasi yang kuat dari fiksi ilmiah, kecerdasan buatan membentuk cabang yang sangat penting dari ilmu komputer berurusan dengan tingkah laku, pembelajaran, dan adaptasi kecerdasan dalam mesin.",walaupun kecerdasan buatan memiliki konotasi yang kuat dari fiksi ilmiah kecerdasan buatan membentuk cabang yang sangat penting dari ilmu komputer berurusan dengan tingkah laku pembelajaran dan adaptasi kecerdasan dalam mesin,walaupun kecerdasan buatan memiliki konotasi yang kuat dari fiksi ilmiah kecerdasan buatan membentuk cabang yang sangat penting dari ilmu komputer berurusan dengan tingkah laku pembelajaran dan adaptasi kecerdasan dalam mesin,0.6384108066558838,id,1,16000,ok
